,is_cancelled,lead_time,arrival_date_year,arrival_date_month,arrival_date_day,weekend_nights,week_nights,adults,children,babies,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,days_in_waiting_list,customer_type,required_car_parking_spaces,special_request,price
8826,1,103,2017,3,27,1,1,2,0.0,0,Corporate,0,0,0,E,0,Transient,0,0,146.0
8827,1,103,2017,3,27,1,1,1,0.0,0,Corporate,0,0,0,A,0,Transient,0,0,84.0
8828,1,103,2017,3,27,1,1,2,0.0,0,Corporate,0,0,0,D,0,Transient,0,0,130.0
8829,1,103,2017,3,27,1,1,2,0.0,0,Corporate,0,0,0,D,0,Transient,0,0,130.0
8830,1,103,2017,3,27,1,1,2,0.0,0,Corporate,0,0,0,D,0,Transient,0,0,130.0
8831,1,103,2017,3,27,1,1,2,0.0,0,Corporate,0,0,0,E,0,Transient,0,0,146.0
8832,1,103,2017,3,27,1,1,2,0.0,0,Corporate,0,0,0,E,0,Transient,0,0,146.0
8833,1,103,2017,3,27,1,1,2,0.0,0,Corporate,0,0,0,D,0,Transient,0,0,130.0
8834,1,103,2017,3,27,1,1,2,0.0,0,Corporate,0,0,0,D,0,Transient,0,0,130.0
8835,1,103,2017,3,27,1,1,2,0.0,0,Corporate,0,0,0,E,0,Transient,0,0,146.0
8836,1,103,2017,3,27,1,1,2,0.0,0,Corporate,0,0,0,E,0,Transient,0,0,146.0
8837,1,103,2017,3,27,1,1,2,0.0,0,Corporate,0,0,0,E,0,Transient,0,0,146.0
8838,1,103,2017,3,27,1,1,2,0.0,0,Corporate,0,0,0,D,0,Transient,0,0,130.0
8839,1,103,2017,3,27,1,1,2,0.0,0,Corporate,0,0,0,D,0,Transient,0,0,130.0
8840,1,103,2017,3,27,1,1,2,0.0,0,Corporate,0,0,0,E,0,Transient,0,0,146.0
8841,1,103,2017,3,27,1,1,2,0.0,0,Corporate,0,0,0,E,0,Transient,0,0,146.0
8842,1,103,2017,3,27,1,1,1,0.0,0,Corporate,0,0,0,A,0,Transient,0,0,84.0
8843,1,103,2017,3,27,1,1,1,0.0,0,Corporate,0,0,0,A,0,Transient,0,0,84.0
8844,1,103,2017,3,27,1,1,2,0.0,0,Corporate,0,0,0,D,0,Transient,0,0,130.0
8845,1,103,2017,3,27,1,1,2,0.0,0,Corporate,0,0,0,D,0,Transient,0,0,130.0
8846,1,103,2017,3,27,1,1,2,0.0,0,Corporate,0,0,0,D,0,Transient,0,0,130.0
8847,1,103,2017,3,27,1,1,2,0.0,0,Corporate,0,0,0,E,0,Transient,0,0,146.0
8848,1,103,2017,3,27,1,1,2,0.0,0,Corporate,0,0,0,E,0,Transient,0,0,146.0
8849,1,103,2017,3,27,1,1,2,0.0,0,Corporate,0,0,0,D,0,Transient,0,0,130.0
8850,1,103,2017,3,27,1,1,2,0.0,0,Corporate,0,0,0,D,0,Transient,0,0,130.0
8851,1,103,2017,3,27,1,1,2,0.0,0,Corporate,0,0,0,D,0,Transient,0,0,130.0
8852,1,103,2017,3,27,1,1,2,0.0,0,Corporate,0,0,0,E,0,Transient,0,0,146.0
8853,1,103,2017,3,27,1,1,2,0.0,0,Corporate,0,0,0,E,0,Transient,0,0,146.0
8854,1,103,2017,3,27,1,1,2,0.0,0,Corporate,0,0,0,E,0,Transient,0,0,146.0
8855,1,6,2017,3,27,1,0,1,0.0,0,Corporate,0,0,0,A,0,Transient,0,0,35.0
8856,1,34,2017,3,27,1,3,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,272.0
8857,1,21,2017,3,27,1,5,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,465.0
8858,1,136,2017,3,27,1,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,270.0
8859,1,176,2017,3,27,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,301.2100000000001
8860,1,0,2017,3,28,0,1,1,0.0,0,Direct,0,0,0,D,0,Transient,0,0,65.0
8861,1,54,2017,3,28,0,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,184.0
8862,1,26,2017,3,28,0,4,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,120.0
8863,1,180,2017,3,28,0,4,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,223.2
8864,1,125,2017,3,28,0,4,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,148.0
8865,1,63,2017,3,28,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,347.97
8866,1,192,2017,3,28,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,329.98
8867,1,60,2017,3,28,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,265.65000000000003
8868,1,40,2017,3,28,2,6,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,520.0
8869,1,118,2017,3,29,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,78.0
8870,1,0,2017,3,29,0,1,2,0.0,0,Direct,0,0,0,A,0,Transient,0,0,8.0
8871,1,72,2017,3,29,0,1,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,78.0
8872,1,40,2017,3,29,0,1,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,55.0
8873,1,25,2017,3,29,0,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,130.0
8874,1,113,2017,3,29,0,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,150.0
8875,1,175,2017,3,29,0,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,167.4
8876,1,50,2017,3,29,2,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,360.0
8877,1,66,2017,3,30,0,3,2,0.0,0,Direct,0,0,0,F,0,Transient,0,0,240.21
8878,1,9,2017,3,30,0,2,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,112.0
8879,1,47,2017,3,30,0,3,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,210.99
8880,1,156,2017,3,30,0,3,2,0.0,0,Direct,0,0,0,D,0,Transient,0,0,161.10000000000005
8881,1,30,2017,3,30,1,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,260.0
8882,1,34,2017,3,30,2,5,2,2.0,0,TA/TO,0,0,0,C,0,Transient,0,1,1025.99
8883,1,47,2017,3,30,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,420.0
8884,1,15,2017,3,30,2,6,1,0.0,0,Corporate,0,0,0,A,0,Transient-Party,0,0,720.0
8885,1,15,2017,3,30,2,6,1,0.0,0,Corporate,0,0,0,A,0,Transient-Party,0,0,720.0
8886,1,0,2017,3,31,0,1,1,0.0,0,Corporate,0,0,0,A,0,Transient,0,0,65.0
8887,1,19,2017,3,31,0,2,2,2.0,0,Direct,0,0,0,C,0,Transient,0,1,190.0
8888,1,57,2017,3,31,0,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,120.0
8889,1,27,2017,3,31,0,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,140.0
8890,1,23,2017,3,31,0,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,140.0
8891,1,24,2017,3,31,0,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,140.0
8892,1,64,2017,3,31,1,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,144.0
8893,1,27,2017,3,31,2,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,290.0
8894,1,145,2017,3,31,2,2,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,277.0
8895,1,32,2017,3,31,2,3,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,568.0
8896,1,162,2017,3,31,2,5,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,472.0100000000001
8897,1,69,2017,3,31,2,6,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,695.04
8898,1,63,2017,4,1,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,48.0
8899,1,94,2017,4,1,2,3,3,1.0,0,TA/TO,0,0,0,G,0,Transient,0,0,882.0
8900,1,35,2017,4,1,2,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,420.0
8901,1,48,2017,4,1,2,5,2,0.0,0,Direct,0,0,0,D,0,Transient,0,0,490.0
8902,1,69,2017,4,1,2,5,2,2.0,0,TA/TO,0,0,0,G,0,Transient,0,0,906.99
8903,1,177,2017,4,1,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,500.99
8904,1,174,2017,4,1,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,395.99
8905,1,57,2017,4,1,2,6,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,751.04
8906,1,2,2017,4,2,1,0,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,77.0
8907,1,82,2017,4,2,2,1,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,324.0
8908,1,117,2017,4,2,2,1,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,189.0
8909,1,38,2017,4,2,2,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,280.0
8910,1,84,2017,4,2,2,2,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,459.0
8911,1,38,2017,4,2,2,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,280.0
8912,1,174,2017,4,2,4,6,2,2.0,0,TA/TO,0,0,0,G,0,Transient,0,1,1300.0
8913,1,10,2017,4,3,1,0,1,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,80.0
8914,1,10,2017,4,3,1,0,1,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,80.0
8915,1,255,2017,4,3,1,0,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,54.0
8916,1,10,2017,4,3,1,1,1,0.0,0,Corporate,0,0,0,A,0,Transient,0,0,90.0
8917,1,10,2017,4,3,1,1,1,0.0,0,Corporate,0,0,0,A,0,Transient,0,0,90.0
8918,1,10,2017,4,3,1,1,1,0.0,0,Corporate,0,0,0,A,0,Transient,0,0,90.0
8919,1,10,2017,4,3,1,1,1,0.0,0,Corporate,0,0,0,A,0,Transient,0,0,90.0
8920,1,10,2017,4,3,1,1,1,0.0,0,Corporate,0,0,0,A,0,Transient,0,0,90.0
8921,1,10,2017,4,3,1,1,1,0.0,0,Corporate,0,0,0,A,0,Transient,0,0,90.0
8922,1,10,2017,4,3,1,1,1,0.0,0,Corporate,0,0,0,A,0,Transient,0,0,90.0
8923,1,10,2017,4,3,1,1,1,0.0,0,Corporate,0,0,0,A,0,Transient,0,0,90.0
8924,1,10,2017,4,3,1,1,1,0.0,0,Corporate,0,0,0,A,0,Transient,0,0,90.0
8925,1,10,2017,4,3,1,1,1,0.0,0,Corporate,0,0,0,A,0,Transient,0,0,90.0
8926,1,10,2017,4,3,1,1,1,0.0,0,Corporate,0,0,0,A,0,Transient,0,0,90.0
8927,1,10,2017,4,3,1,1,1,0.0,0,Corporate,0,0,0,A,0,Transient,0,0,90.0
8928,1,10,2017,4,3,1,1,1,0.0,0,Corporate,0,0,0,A,0,Transient,0,0,90.0
8929,1,55,2017,4,3,1,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,240.0
8930,1,26,2017,4,3,1,3,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,288.0
8931,1,112,2017,4,3,1,3,1,1.0,0,TA/TO,0,0,0,E,0,Transient,0,0,349.92
8932,1,364,2017,4,3,1,3,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,783.92
8933,1,273,2017,4,3,1,5,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,487.08
8934,1,48,2017,4,4,0,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,70.0
8935,1,26,2017,4,4,0,4,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,420.0
8936,1,121,2017,4,4,0,4,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,333.0
8937,1,240,2017,4,4,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,1,402.01
8938,1,192,2017,4,4,2,5,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,479.99
8939,1,205,2017,4,5,0,1,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,81.0
8940,1,6,2017,4,5,0,1,1,0.0,0,Corporate,0,0,0,A,0,Transient,0,0,45.0
8941,1,12,2017,4,5,0,2,2,2.0,0,TA/TO,0,0,0,G,0,Transient,0,0,330.0
8942,1,46,2017,4,5,0,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,140.0
8943,1,152,2017,4,5,0,4,2,0.0,0,TA/TO,0,0,0,D,0,Transient-Party,0,0,240.0
8944,1,226,2017,4,5,0,4,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,270.0
8945,1,59,2017,4,5,0,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,255.0
8946,1,52,2017,4,5,0,4,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,375.0
8947,1,57,2017,4,5,0,4,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,375.0
8948,1,152,2017,4,5,0,4,2,0.0,0,TA/TO,0,0,0,D,0,Transient-Party,0,0,240.0
8949,1,252,2017,4,5,1,4,1,0.0,0,TA/TO,0,0,0,C,100,Transient-Party,0,0,210.0
8950,1,1,2017,4,5,1,4,1,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,580.0
8951,1,21,2017,4,5,2,5,2,1.0,0,TA/TO,0,0,0,E,0,Transient,0,1,877.0300000000002
8952,1,41,2017,4,5,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,510.02
8953,1,175,2017,4,6,0,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,180.0
8954,1,175,2017,4,6,0,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,180.0
8955,1,10,2017,4,6,0,3,2,0.0,0,Direct,0,0,0,F,0,Transient,0,0,486.0
8956,1,175,2017,4,6,0,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,180.0
8957,1,175,2017,4,6,0,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,180.0
8958,1,22,2017,4,6,0,3,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,345.0
8959,1,175,2017,4,6,0,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,180.0
8960,1,175,2017,4,6,0,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,180.0
8961,1,175,2017,4,6,0,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,180.0
8962,1,180,2017,4,6,1,3,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,207.0
8963,1,31,2017,4,6,1,3,1,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,207.0
8964,1,32,2017,4,6,2,3,3,1.0,0,TA/TO,0,0,0,G,0,Transient,0,0,825.0
8965,1,0,2017,4,7,0,1,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,115.0
8966,1,1,2017,4,7,0,2,1,0.0,0,Direct,0,0,0,E,0,Transient,0,0,220.0
8967,1,47,2017,4,7,1,2,1,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,309.99
8968,1,53,2017,4,7,2,5,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,963.97
8969,1,32,2017,4,7,2,5,2,2.0,0,TA/TO,0,0,0,G,0,Transient,0,0,1115.03
8970,1,53,2017,4,7,2,5,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,963.97
8971,1,223,2017,4,7,2,4,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,576.0
8972,1,24,2017,4,8,0,1,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,147.0
8973,1,45,2017,4,8,0,1,3,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,138.4
8974,1,155,2017,4,8,0,1,2,0.0,0,TA/TO,0,0,0,D,0,Transient-Party,0,0,60.0
8975,1,62,2017,4,8,2,1,3,1.0,0,TA/TO,0,0,0,G,0,Transient,0,0,450.0
8976,1,123,2017,4,8,2,1,3,1.0,0,TA/TO,0,0,0,G,0,Transient,0,0,450.0
8977,1,45,2017,4,8,2,2,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,548.0
8978,1,45,2017,4,8,2,2,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,548.0
8979,1,58,2017,4,8,2,2,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,420.0
8980,1,30,2017,4,8,2,3,2,2.0,0,TA/TO,0,0,0,G,0,Transient,0,0,775.0
8981,1,95,2017,4,8,2,3,3,1.0,0,TA/TO,0,0,0,G,0,Transient,0,0,750.0
8982,1,32,2017,4,8,2,4,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,660.0
8983,1,313,2017,4,8,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,0,336.0
8984,1,351,2017,4,8,2,5,2,0.0,0,TA/TO,0,0,0,D,0,Transient-Party,0,0,574.0
8985,1,46,2017,4,8,2,5,2,2.0,0,TA/TO,0,0,0,G,0,Transient,0,0,1074.99
8986,1,60,2017,4,8,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,532.0
8987,1,47,2017,4,8,2,5,2,2.0,0,TA/TO,0,0,0,G,0,Transient,0,0,1074.99
8988,1,89,2017,4,8,2,5,2,2.0,0,TA/TO,0,0,0,G,0,Transient,0,0,1035.02
8989,1,313,2017,4,8,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,0,336.0
8990,1,313,2017,4,8,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,0,336.0
8991,1,351,2017,4,8,2,5,2,0.0,0,TA/TO,0,0,0,D,0,Transient-Party,0,0,574.0
8992,1,313,2017,4,8,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,0,336.0
8993,1,313,2017,4,8,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient-Party,0,0,336.0
8994,1,351,2017,4,8,2,5,2,0.0,0,TA/TO,0,0,0,D,0,Transient-Party,0,0,574.0
8995,1,351,2017,4,8,2,5,2,0.0,0,TA/TO,0,0,0,D,0,Transient-Party,0,0,574.0
8996,1,351,2017,4,8,2,5,2,0.0,0,TA/TO,0,0,0,D,0,Transient-Party,0,0,574.0
8997,1,351,2017,4,8,2,5,2,0.0,0,TA/TO,0,0,0,D,0,Transient-Party,0,0,574.0
8998,1,58,2017,4,8,2,5,2,2.0,0,TA/TO,0,0,0,G,0,Transient,0,0,1035.02
8999,1,233,2017,4,8,2,6,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,498.72
9000,1,233,2017,4,8,2,6,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,498.72
9001,1,70,2017,4,8,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,545.02
9002,1,351,2017,4,8,2,5,2,0.0,0,TA/TO,0,0,0,D,0,Transient-Party,0,0,574.0
9003,1,200,2017,4,8,4,6,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,744.5999999999998
9004,1,3,2017,4,9,1,0,2,0.0,0,Direct,0,0,0,A,0,Transient,0,0,100.0
9005,1,29,2017,4,9,1,0,2,2.0,0,TA/TO,0,0,0,C,0,Transient,0,0,125.0
9006,1,3,2017,4,9,1,0,1,0.0,0,Direct,0,0,0,A,0,Transient,0,0,100.0
9007,1,210,2017,4,9,1,0,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,43.2
9008,1,79,2017,4,9,1,0,2,0.0,0,Direct,0,0,0,F,0,Transient,0,0,79.2
9009,1,212,2017,4,9,2,0,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,86.4
9010,1,3,2017,4,9,2,1,2,0.0,0,Direct,0,0,0,A,0,Transient,0,0,300.0
9011,1,3,2017,4,9,2,1,1,0.0,0,Direct,0,0,0,A,0,Transient,0,0,300.0
9012,1,68,2017,4,9,2,2,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,360.0
9013,1,55,2017,4,9,2,2,2,2.0,0,TA/TO,0,0,0,G,0,Transient,0,0,580.0
9014,1,124,2017,4,9,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,560.0
9015,1,124,2017,4,9,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,560.0
9016,1,124,2017,4,9,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,560.0
9017,1,124,2017,4,9,2,5,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,735.0
9018,1,124,2017,4,9,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,560.0
9019,1,124,2017,4,9,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,560.0
9020,1,124,2017,4,9,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,560.0
9021,1,124,2017,4,9,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,560.0
9022,1,124,2017,4,9,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,560.0
9023,1,124,2017,4,9,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,560.0
9024,1,124,2017,4,9,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,560.0
9025,1,124,2017,4,9,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,560.0
9026,1,124,2017,4,9,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,560.0
9027,1,105,2017,4,9,2,5,2,2.0,0,TA/TO,0,0,0,G,0,Transient,0,0,1045.03
9028,1,124,2017,4,9,2,5,2,1.0,0,TA/TO,0,0,0,G,0,Transient,0,0,840.0
9029,1,124,2017,4,9,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,560.0
9030,1,124,2017,4,9,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,560.0
9031,1,146,2017,4,9,2,5,2,0.0,0,TA/TO,0,0,0,A,22,Transient,0,0,560.0
9032,1,124,2017,4,9,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,560.0
9033,1,124,2017,4,9,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,560.0
9034,1,124,2017,4,9,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,560.0
9035,1,124,2017,4,9,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,560.0
9036,1,124,2017,4,9,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,560.0
9037,1,124,2017,4,9,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,560.0
9038,1,124,2017,4,9,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,560.0
9039,1,124,2017,4,9,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,560.0
9040,1,124,2017,4,9,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,560.0
9041,1,124,2017,4,9,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,560.0
9042,1,124,2017,4,9,2,5,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,560.0
9043,1,30,2017,4,9,2,5,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,420.0
9044,1,216,2017,4,9,4,5,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,791.1
9045,1,216,2017,4,9,4,5,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,791.1
9046,1,188,2017,4,10,1,0,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,43.2
9047,1,21,2017,4,10,1,1,2,2.0,0,TA/TO,0,0,0,C,0,Transient,0,1,240.0
9048,1,217,2017,4,10,1,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,142.4
9049,1,214,2017,4,10,1,1,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,86.4
9050,1,56,2017,4,10,1,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,225.0
9051,1,54,2017,4,10,1,2,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,270.0
9052,1,24,2017,4,10,1,3,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,485.0
9053,1,148,2017,4,10,1,3,2,1.0,0,TA/TO,0,0,0,D,0,Transient,0,1,445.0
9054,1,148,2017,4,10,1,3,2,1.0,0,TA/TO,0,0,0,G,0,Transient,0,1,737.0
9055,1,29,2017,4,10,1,4,2,2.0,0,TA/TO,0,0,0,C,0,Transient,0,0,635.0
9056,1,62,2017,4,10,1,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,395.0
9057,1,65,2017,4,10,1,5,3,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,622.08
9058,1,238,2017,4,10,1,5,1,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,467.1
9059,1,212,2017,4,10,3,6,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,692.1
9060,1,39,2017,4,10,1,4,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,585.0
9061,1,62,2017,4,10,1,4,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,470.0
9062,1,5,2017,4,11,0,1,2,0.0,0,Direct,0,0,0,A,0,Transient,0,0,100.0
9063,1,23,2017,4,11,0,2,2,1.0,0,TA/TO,0,0,0,A,0,Transient,0,1,271.0
9064,1,52,2017,4,11,0,2,3,1.0,0,TA/TO,0,0,0,G,0,Transient,0,0,300.0
9065,1,70,2017,4,11,0,4,2,0.0,0,Direct,0,0,0,A,0,Transient,0,1,515.2
9066,1,51,2017,4,11,0,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,360.0
9067,1,70,2017,4,11,0,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,320.0
9068,1,70,2017,4,11,0,4,2,0.0,0,Direct,0,0,0,A,0,Transient,0,1,515.2
9069,1,70,2017,4,11,0,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,320.0
9070,1,62,2017,4,11,0,5,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,640.0
9071,1,76,2017,4,11,2,5,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,0,735.0
9072,1,220,2017,4,12,0,1,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,96.3
9073,1,27,2017,4,12,0,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,205.0
9074,1,50,2017,4,12,0,2,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,180.0
9075,1,32,2017,4,12,0,2,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,1,210.0
9076,1,77,2017,4,12,0,3,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,245.01
9077,1,42,2017,4,12,0,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,1,390.0
9078,1,141,2017,4,12,1,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,375.0
9079,1,141,2017,4,12,1,4,2,0.0,0,TA/TO,0,0,0,A,0,Transient,0,0,375.0
9080,1,95,2017,4,12,1,4,2,0.0,0,TA/TO,0,0,0,E,0,Transient,0,1,540.0
9081,1,203,2017,4,12,2,5,2,0.0,0,TA/TO,0,0,0,D,0,Transient,0,0,567.0
